ID,Difficulty,Level,FilePath
11142,2,7.8,./serialized_data/11142_2.json
11142,3,12.6,./serialized_data/11142_3.json
11142,4,13.9,./serialized_data/11142_4.json
117,1,4.0,./serialized_data/117_1.json
117,2,7.2,./serialized_data/117_2.json
117,3,12.0,./serialized_data/117_3.json
117,4,13.7,./serialized_data/117_4.json
699,1,5.0,./serialized_data/699_1.json
699,2,7.6,./serialized_data/699_2.json
699,3,11.8,./serialized_data/699_3.json
699,4,12.8,./serialized_data/699_4.json
11352,1,1.0,./serialized_data/11352_1.json
11352,2,6.0,./serialized_data/11352_2.json
11352,3,8.0,./serialized_data/11352_3.json
11352,4,11.8,./serialized_data/11352_4.json
842,1,4.0,./serialized_data/842_1.json
842,2,8.3,./serialized_data/842_2.json
842,3,10.3,./serialized_data/842_3.json
842,4,12.5,./serialized_data/842_4.json
11027,1,7.0,./serialized_data/11027_1.json
11027,2,8.5,./serialized_data/11027_2.json
11027,3,12.5,./serialized_data/11027_3.json
11027,4,14.5,./serialized_data/11027_4.json
731,1,3.0,./serialized_data/731_1.json
731,2,7.0,./serialized_data/731_2.json
731,3,9.8,./serialized_data/731_3.json
731,4,11.4,./serialized_data/731_4.json
731,5,13.2,./serialized_data/731_5.json
11241,1,3.0,./serialized_data/11241_1.json
11241,2,7.5,./serialized_data/11241_2.json
11241,3,10.2,./serialized_data/11241_3.json
11241,4,13.2,./serialized_data/11241_4.json
11241,5,13.8,./serialized_data/11241_5.json
553,1,6.0,./serialized_data/553_1.json
553,2,8.0,./serialized_data/553_2.json
553,3,11.0,./serialized_data/553_3.json
553,4,13.3,./serialized_data/553_4.json
11831,1,3.0,./serialized_data/11831_1.json
11831,2,7.0,./serialized_data/11831_2.json
11831,3,10.0,./serialized_data/11831_3.json
11831,4,12.9,./serialized_data/11831_4.json
826,1,4.0,./serialized_data/826_1.json
826,2,7.8,./serialized_data/826_2.json
826,3,10.5,./serialized_data/826_3.json
826,4,11.2,./serialized_data/826_4.json
826,5,12.7,./serialized_data/826_5.json
774,1,4.0,./serialized_data/774_1.json
774,2,6.5,./serialized_data/774_2.json
774,3,9.8,./serialized_data/774_3.json
774,4,11.3,./serialized_data/774_4.json
774,5,12.7,./serialized_data/774_5.json
11781,1,3.0,./serialized_data/11781_1.json
11781,2,7.0,./serialized_data/11781_2.json
11781,3,10.5,./serialized_data/11781_3.json
11781,4,13.0,./serialized_data/11781_4.json
11784,1,4.0,./serialized_data/11784_1.json
11784,2,7.0,./serialized_data/11784_2.json
11784,3,11.2,./serialized_data/11784_3.json
11784,4,13.8,./serialized_data/11784_4.json
678,1,4.0,./serialized_data/678_1.json
678,2,7.4,./serialized_data/678_2.json
678,3,11.7,./serialized_data/678_3.json
678,4,13.3,./serialized_data/678_4.json
793,1,4.0,./serialized_data/793_1.json
793,2,8.0,./serialized_data/793_2.json
793,3,10.9,./serialized_data/793_3.json
793,4,11.8,./serialized_data/793_4.json
793,5,13.3,./serialized_data/793_5.json
723,1,5.0,./serialized_data/723_1.json
723,2,8.6,./serialized_data/723_2.json
723,3,11.8,./serialized_data/723_3.json
723,4,13.4,./serialized_data/723_4.json
11772,1,3.0,./serialized_data/11772_1.json
11772,2,6.2,./serialized_data/11772_2.json
11772,3,10.9,./serialized_data/11772_3.json
11772,4,13.7,./serialized_data/11772_4.json
11240,1,3.0,./serialized_data/11240_1.json
11240,2,7.7,./serialized_data/11240_2.json
11240,3,9.7,./serialized_data/11240_3.json
11240,4,12.6,./serialized_data/11240_4.json
11224,1,3.0,./serialized_data/11224_1.json
11224,2,7.0,./serialized_data/11224_2.json
11224,3,10.7,./serialized_data/11224_3.json
11224,4,13.1,./serialized_data/11224_4.json
11737,1,3.0,./serialized_data/11737_1.json
11737,2,7.7,./serialized_data/11737_2.json
11737,3,11.0,./serialized_data/11737_3.json
11737,4,13.5,./serialized_data/11737_4.json
10702,1,3,./serialized_data/10702_1.json
10702,2,7,./serialized_data/10702_2.json
10702,3,9+,./serialized_data/10702_3.json
10702,4,11+,./serialized_data/10702_4.json
303,1,4.0,./serialized_data/303_1.json
303,2,8.3,./serialized_data/303_2.json
303,3,10.8,./serialized_data/303_3.json
303,4,13.3,./serialized_data/303_4.json
572,1,5.0,./serialized_data/572_1.json
572,2,8.6,./serialized_data/572_2.json
572,3,12.7,./serialized_data/572_3.json
572,4,13.9,./serialized_data/572_4.json
11794,1,4.0,./serialized_data/11794_1.json
11794,2,7.8,./serialized_data/11794_2.json
11794,3,11.0,./serialized_data/11794_3.json
11794,4,13.4,./serialized_data/11794_4.json
736,1,6.0,./serialized_data/736_1.json
736,2,9.6,./serialized_data/736_2.json
736,3,12.8,./serialized_data/736_3.json
736,4,14.3,./serialized_data/736_4.json
38,1,7.0,./serialized_data/38_1.json
38,2,8.2,./serialized_data/38_2.json
38,3,10.0,./serialized_data/38_3.json
38,4,11.7,./serialized_data/38_4.json
11318,1,5.0,./serialized_data/11318_1.json
11318,2,8.8,./serialized_data/11318_2.json
11318,3,13.1,./serialized_data/11318_3.json
11318,4,14.4,./serialized_data/11318_4.json
509,1,4.0,./serialized_data/509_1.json
509,2,7.8,./serialized_data/509_2.json
509,3,10.7,./serialized_data/509_3.json
509,4,12.8,./serialized_data/509_4.json
578,1,5.0,./serialized_data/578_1.json
578,2,8.7,./serialized_data/578_2.json
578,3,11.7,./serialized_data/578_3.json
578,4,13.2,./serialized_data/578_4.json
11462,1,6.0,./serialized_data/11462_1.json
11462,2,8.0,./serialized_data/11462_2.json
11462,3,12.9,./serialized_data/11462_3.json
11462,4,14.3,./serialized_data/11462_4.json
11532,1,3.0,./serialized_data/11532_1.json
11532,2,6.5,./serialized_data/11532_2.json
11532,3,9.0,./serialized_data/11532_3.json
11532,4,12.8,./serialized_data/11532_4.json
10668,1,4.0,./serialized_data/10668_1.json
10668,2,7.0,./serialized_data/10668_2.json
10668,3,9.2,./serialized_data/10668_3.json
10668,4,11.9,./serialized_data/10668_4.json
11100,1,3.0,./serialized_data/11100_1.json
11100,2,7.4,./serialized_data/11100_2.json
11100,3,10.4,./serialized_data/11100_3.json
11100,4,12.8,./serialized_data/11100_4.json
11100,5,13.7,./serialized_data/11100_5.json
626,1,6.0,./serialized_data/626_1.json
626,2,8.6,./serialized_data/626_2.json
626,3,11.4,./serialized_data/626_3.json
626,4,13.5,./serialized_data/626_4.json
10411,1,6.0,./serialized_data/10411_1.json
10411,2,8.0,./serialized_data/10411_2.json
10411,3,12.0,./serialized_data/10411_3.json
10411,4,14.5,./serialized_data/10411_4.json
610,1,5.0,./serialized_data/610_1.json
610,2,8.2,./serialized_data/610_2.json
610,3,11.3,./serialized_data/610_3.json
610,4,13.8,./serialized_data/610_4.json
83,1,6.0,./serialized_data/83_1.json
83,2,9.1,./serialized_data/83_2.json
83,3,12.7,./serialized_data/83_3.json
83,4,13.4,./serialized_data/83_4.json
45,1,4.0,./serialized_data/45_1.json
45,2,6.0,./serialized_data/45_2.json
45,3,8.1,./serialized_data/45_3.json
45,4,10.2,./serialized_data/45_4.json
11252,1,3.0,./serialized_data/11252_1.json
11252,2,6.8,./serialized_data/11252_2.json
11252,3,9.7,./serialized_data/11252_3.json
11252,4,11.7,./serialized_data/11252_4.json
11252,5,13.0,./serialized_data/11252_5.json
11032,1,4.0,./serialized_data/11032_1.json
11032,2,8.5,./serialized_data/11032_2.json
11032,3,11.9,./serialized_data/11032_3.json
11032,4,13.7,./serialized_data/11032_4.json
11526,1,3.0,./serialized_data/11526_1.json
11526,2,7.0,./serialized_data/11526_2.json
11526,3,10.5,./serialized_data/11526_3.json
11526,4,12.8,./serialized_data/11526_4.json
11021,1,5.0,./serialized_data/11021_1.json
11021,2,8.5,./serialized_data/11021_2.json
11021,3,11.1,./serialized_data/11021_3.json
11021,4,13.7,./serialized_data/11021_4.json
10193,1,2.0,./serialized_data/10193_1.json
10193,2,7.8,./serialized_data/10193_2.json
10193,3,10.8,./serialized_data/10193_3.json
10193,4,13.4,./serialized_data/10193_4.json
11154,1,3.0,./serialized_data/11154_1.json
11154,2,7.8,./serialized_data/11154_2.json
11154,3,11.8,./serialized_data/11154_3.json
11154,4,12.9,./serialized_data/11154_4.json
10319,1,4.0,./serialized_data/10319_1.json
10319,2,7.8,./serialized_data/10319_2.json
10319,3,10.4,./serialized_data/10319_3.json
10319,4,13.5,./serialized_data/10319_4.json
456,1,7.0,./serialized_data/456_1.json
456,2,10.5,./serialized_data/456_2.json
456,3,13.2,./serialized_data/456_3.json
456,4,14.8,./serialized_data/456_4.json
11840,1,3.0,./serialized_data/11840_1.json
11840,2,6.2,./serialized_data/11840_2.json
11840,3,9.8,./serialized_data/11840_3.json
11840,4,13.3,./serialized_data/11840_4.json
1020,1,4,./serialized_data/1020_1.json
1020,2,7+,./serialized_data/1020_2.json
1020,3,11,./serialized_data/1020_3.json
1020,4,13+,./serialized_data/1020_4.json
749,1,3.0,./serialized_data/749_1.json
749,2,6.8,./serialized_data/749_2.json
749,3,11.2,./serialized_data/749_3.json
749,4,13.1,./serialized_data/749_4.json
11379,1,6.0,./serialized_data/11379_1.json
11379,2,8.5,./serialized_data/11379_2.json
11379,3,13.7,./serialized_data/11379_3.json
11379,4,14.9,./serialized_data/11379_4.json
11494,1,3.0,./serialized_data/11494_1.json
11494,2,6.2,./serialized_data/11494_2.json
11494,3,9.7,./serialized_data/11494_3.json
11494,4,13.0,./serialized_data/11494_4.json
11687,1,6.0,./serialized_data/11687_1.json
11687,2,8.2,./serialized_data/11687_2.json
11687,3,12.9,./serialized_data/11687_3.json
11687,4,14.5,./serialized_data/11687_4.json
11200,1,4.0,./serialized_data/11200_1.json
11200,2,7.0,./serialized_data/11200_2.json
11200,3,9.5,./serialized_data/11200_3.json
11200,4,13.0,./serialized_data/11200_4.json
11514,1,3.0,./serialized_data/11514_1.json
11514,2,7.8,./serialized_data/11514_2.json
11514,3,11.7,./serialized_data/11514_3.json
11514,4,13.8,./serialized_data/11514_4.json
794,1,4.0,./serialized_data/794_1.json
794,2,7.3,./serialized_data/794_2.json
794,3,10.8,./serialized_data/794_3.json
794,4,13.2,./serialized_data/794_4.json
11324,1,2.0,./serialized_data/11324_1.json
11324,2,6.2,./serialized_data/11324_2.json
11324,3,8.5,./serialized_data/11324_3.json
11324,4,12.2,./serialized_data/11324_4.json
601,1,6.0,./serialized_data/601_1.json
601,2,8.1,./serialized_data/601_2.json
601,3,10.1,./serialized_data/601_3.json
601,4,12.7,./serialized_data/601_4.json
662,1,4.0,./serialized_data/662_1.json
662,2,7.0,./serialized_data/662_2.json
662,3,9.3,./serialized_data/662_3.json
662,4,11.4,./serialized_data/662_4.json
488,1,5.0,./serialized_data/488_1.json
488,2,9.6,./serialized_data/488_2.json
488,3,13.2,./serialized_data/488_3.json
488,4,14.1,./serialized_data/488_4.json
11733,1,4.0,./serialized_data/11733_1.json
11733,2,6.5,./serialized_data/11733_2.json
11733,3,10.0,./serialized_data/11733_3.json
11733,4,13.7,./serialized_data/11733_4.json
70,1,6.0,./serialized_data/70_1.json
70,2,7.9,./serialized_data/70_2.json
70,3,10.9,./serialized_data/70_3.json
70,4,14.4,./serialized_data/70_4.json
70,5,14.2,./serialized_data/70_5.json
674,1,3.0,./serialized_data/674_1.json
674,2,8.3,./serialized_data/674_2.json
674,3,10.6,./serialized_data/674_3.json
674,4,13.3,./serialized_data/674_4.json
11260,1,3.0,./serialized_data/11260_1.json
11260,2,6.2,./serialized_data/11260_2.json
11260,3,8.8,./serialized_data/11260_3.json
11260,4,12.7,./serialized_data/11260_4.json
510,1,4.0,./serialized_data/510_1.json
510,2,7.8,./serialized_data/510_2.json
510,3,11.6,./serialized_data/510_3.json
510,4,13.1,./serialized_data/510_4.json
11558,1,2.0,./serialized_data/11558_1.json
11558,2,6.5,./serialized_data/11558_2.json
11558,3,8.7,./serialized_data/11558_3.json
11558,4,11.7,./serialized_data/11558_4.json
11558,5,13.3,./serialized_data/11558_5.json
684,1,5.0,./serialized_data/684_1.json
684,2,8.1,./serialized_data/684_2.json
684,3,12.7,./serialized_data/684_3.json
684,4,14.0,./serialized_data/684_4.json
11255,1,3.0,./serialized_data/11255_1.json
11255,2,7.0,./serialized_data/11255_2.json
11255,3,9.0,./serialized_data/11255_3.json
11255,4,12.7,./serialized_data/11255_4.json
11667,1,3.0,./serialized_data/11667_1.json
11667,2,6.8,./serialized_data/11667_2.json
11667,3,10.5,./serialized_data/11667_3.json
11667,4,12.7,./serialized_data/11667_4.json
277,1,3.0,./serialized_data/277_1.json
277,2,7.5,./serialized_data/277_2.json
277,3,8.8,./serialized_data/277_3.json
277,4,11.3,./serialized_data/277_4.json
659,1,5.0,./serialized_data/659_1.json
659,2,8.0,./serialized_data/659_2.json
659,3,10.9,./serialized_data/659_3.json
659,4,13.7,./serialized_data/659_4.json
11448,1,2.0,./serialized_data/11448_1.json
11448,2,6.0,./serialized_data/11448_2.json
11448,3,9.0,./serialized_data/11448_3.json
11448,4,12.7,./serialized_data/11448_4.json
11225,1,4.0,./serialized_data/11225_1.json
11225,2,7.8,./serialized_data/11225_2.json
11225,3,11.1,./serialized_data/11225_3.json
11225,4,13.8,./serialized_data/11225_4.json
668,1,5.0,./serialized_data/668_1.json
668,2,7.6,./serialized_data/668_2.json
668,3,9.9,./serialized_data/668_3.json
668,4,12.5,./serialized_data/668_4.json
668,5,12.9,./serialized_data/668_5.json
11266,1,4.0,./serialized_data/11266_1.json
11266,2,7.5,./serialized_data/11266_2.json
11266,3,10.8,./serialized_data/11266_3.json
11266,4,13.2,./serialized_data/11266_4.json
11696,1,3.0,./serialized_data/11696_1.json
11696,2,6.5,./serialized_data/11696_2.json
11696,3,9.8,./serialized_data/11696_3.json
11696,4,11.5,./serialized_data/11696_4.json
11696,5,13.1,./serialized_data/11696_5.json
11778,1,4.0,./serialized_data/11778_1.json
11778,2,7.7,./serialized_data/11778_2.json
11778,3,10.7,./serialized_data/11778_3.json
11778,4,12.0,./serialized_data/11778_4.json
11778,5,14.0,./serialized_data/11778_5.json
11426,1,6.0,./serialized_data/11426_1.json
11426,2,8.8,./serialized_data/11426_2.json
11426,3,12.7,./serialized_data/11426_3.json
11426,4,14.4,./serialized_data/11426_4.json
639,1,4.0,./serialized_data/639_1.json
639,2,7.6,./serialized_data/639_2.json
639,3,10.2,./serialized_data/639_3.json
639,4,12.5,./serialized_data/639_4.json
184,1,5.0,./serialized_data/184_1.json
184,2,7.7,./serialized_data/184_2.json
184,3,9.4,./serialized_data/184_3.json
184,4,12.7,./serialized_data/184_4.json
357,1,4.0,./serialized_data/357_1.json
357,2,6.0,./serialized_data/357_2.json
357,3,9.3,./serialized_data/357_3.json
357,4,12.1,./serialized_data/357_4.json
614,1,6.0,./serialized_data/614_1.json
614,2,8.5,./serialized_data/614_2.json
614,3,11.5,./serialized_data/614_3.json
614,4,13.7,./serialized_data/614_4.json
113,1,4.0,./serialized_data/113_1.json
113,2,8.7,./serialized_data/113_2.json
113,3,13.0,./serialized_data/113_3.json
113,4,13.4,./serialized_data/113_4.json
634,1,4.0,./serialized_data/634_1.json
634,2,7.8,./serialized_data/634_2.json
634,3,9.8,./serialized_data/634_3.json
634,4,12.4,./serialized_data/634_4.json
11242,1,3.0,./serialized_data/11242_1.json
11242,2,7.7,./serialized_data/11242_2.json
11242,3,10.0,./serialized_data/11242_3.json
11242,4,13.0,./serialized_data/11242_4.json
325,1,4.0,./serialized_data/325_1.json
325,2,8.3,./serialized_data/325_2.json
325,3,11.0,./serialized_data/325_3.json
325,4,13.4,./serialized_data/325_4.json
11464,1,4.0,./serialized_data/11464_1.json
11464,2,7.0,./serialized_data/11464_2.json
11464,3,10.2,./serialized_data/11464_3.json
11464,4,13.4,./serialized_data/11464_4.json
11321,1,2.0,./serialized_data/11321_1.json
11321,2,6.0,./serialized_data/11321_2.json
11321,3,8.5,./serialized_data/11321_3.json
11321,4,11.2,./serialized_data/11321_4.json
11321,5,13.0,./serialized_data/11321_5.json
10404,1,2,./serialized_data/10404_1.json
10404,2,7,./serialized_data/10404_2.json
10404,3,10,./serialized_data/10404_3.json
10404,4,13,./serialized_data/10404_4.json
789,1,5.0,./serialized_data/789_1.json
789,2,7.8,./serialized_data/789_2.json
789,3,10.6,./serialized_data/789_3.json
789,4,12.9,./serialized_data/789_4.json
398,1,4.0,./serialized_data/398_1.json
398,2,6.5,./serialized_data/398_2.json
398,3,9.1,./serialized_data/398_3.json
398,4,10.8,./serialized_data/398_4.json
11396,1,4.0,./serialized_data/11396_1.json
11396,2,6.2,./serialized_data/11396_2.json
11396,3,10.0,./serialized_data/11396_3.json
11396,4,13.6,./serialized_data/11396_4.json
10204,1,5.0,./serialized_data/10204_1.json
10204,2,7.7,./serialized_data/10204_2.json
10204,3,11.8,./serialized_data/10204_3.json
10204,4,13.5,./serialized_data/10204_4.json
841,1,4.0,./serialized_data/841_1.json
841,2,8.5,./serialized_data/841_2.json
841,3,12.4,./serialized_data/841_3.json
841,4,13.7,./serialized_data/841_4.json
11069,1,4.0,./serialized_data/11069_1.json
11069,2,6.7,./serialized_data/11069_2.json
11069,3,9.7,./serialized_data/11069_3.json
11069,4,12.0,./serialized_data/11069_4.json
11161,1,3.0,./serialized_data/11161_1.json
11161,2,7.8,./serialized_data/11161_2.json
11161,3,10.4,./serialized_data/11161_3.json
11161,4,12.9,./serialized_data/11161_4.json
11411,1,3.0,./serialized_data/11411_1.json
11411,2,7.0,./serialized_data/11411_2.json
11411,3,9.7,./serialized_data/11411_3.json
11411,4,13.0,./serialized_data/11411_4.json
11249,1,3.0,./serialized_data/11249_1.json
11249,2,7.5,./serialized_data/11249_2.json
11249,3,10.0,./serialized_data/11249_3.json
11249,4,13.4,./serialized_data/11249_4.json
11355,1,2.0,./serialized_data/11355_1.json
11355,2,6.5,./serialized_data/11355_2.json
11355,3,9.8,./serialized_data/11355_3.json
11355,4,13.2,./serialized_data/11355_4.json
721,1,5.0,./serialized_data/721_1.json
721,2,8.5,./serialized_data/721_2.json
721,3,11.6,./serialized_data/721_3.json
721,4,13.2,./serialized_data/721_4.json
400,1,4.0,./serialized_data/400_1.json
400,2,8.6,./serialized_data/400_2.json
400,3,10.9,./serialized_data/400_3.json
400,4,13.8,./serialized_data/400_4.json
239,1,6.0,./serialized_data/239_1.json
239,2,9.1,./serialized_data/239_2.json
239,3,12.8,./serialized_data/239_3.json
239,4,14.4,./serialized_data/239_4.json
239,5,14.0,./serialized_data/239_5.json
11776,1,4.0,./serialized_data/11776_1.json
11776,2,6.0,./serialized_data/11776_2.json
11776,3,10.2,./serialized_data/11776_3.json
11776,4,13.7,./serialized_data/11776_4.json
739,1,6.0,./serialized_data/739_1.json
739,2,8.5,./serialized_data/739_2.json
739,3,11.3,./serialized_data/739_3.json
739,4,13.7,./serialized_data/739_4.json
11246,1,3.0,./serialized_data/11246_1.json
11246,2,7.7,./serialized_data/11246_2.json
11246,3,10.5,./serialized_data/11246_3.json
11246,4,13.7,./serialized_data/11246_4.json
11404,1,3.0,./serialized_data/11404_1.json
11404,2,6.5,./serialized_data/11404_2.json
11404,3,11.5,./serialized_data/11404_3.json
11404,4,13.7,./serialized_data/11404_4.json
11101,1,4.0,./serialized_data/11101_1.json
11101,2,7.8,./serialized_data/11101_2.json
11101,3,11.0,./serialized_data/11101_3.json
11101,4,13.9,./serialized_data/11101_4.json
11308,1,4.0,./serialized_data/11308_1.json
11308,2,7.8,./serialized_data/11308_2.json
11308,3,12.5,./serialized_data/11308_3.json
11308,4,13.7,./serialized_data/11308_4.json
190,1,3.0,./serialized_data/190_1.json
190,2,7.7,./serialized_data/190_2.json
190,3,10.7,./serialized_data/190_3.json
190,4,12.7,./serialized_data/190_4.json
278,1,2.0,./serialized_data/278_1.json
